status_name,facility_name,facility_ward,facility_constituency,facility_subcounty,facility_county,name,code,date_established,facility
Fully-functional,Mukuru Health Centre,Imara Daima,Embakasi South,Embakasi South,Nairobi,Riara SDA Community Health Unit,708644.0,2020-07-01,de7d7d5d-2c09-43a1-a85d-f87f00ff7c4c
Fully-functional,Mukuru Health Centre,Imara Daima,Embakasi South,Embakasi South,Nairobi,Riara Bridge Community Health Unit,708756.0,2020-07-01,de7d7d5d-2c09-43a1-a85d-f87f00ff7c4c
Fully-functional,Babadogo Health Centre,Babandogo,Ruaraka,Ruaraka,Nairobi,Mugure Community Health Unit,708646.0,2020-07-01,b83d4bd0-304d-464e-9c1e-738a0b7c0723
Fully-functional,Hono Dispenary,Harambee,Makadara,Makadara,Nairobi,Buruburu B  Community Health Unit,708675.0,2020-07-15,3d0698a3-5cd7-4c4c-98aa-a7073815e5f1
Fully-functional,Njenga Hospital,Kwa Njenga,Embakasi South,Embakasi South,Nairobi,River Side B Community Health Unit,709164.0,2020-07-01,fae28a6f-7f54-486c-b6bc-107dadbb9d1e
Fully-functional,Shauri Moyo Clinic,Pumwani,Kamukunji,Kamukunji,Nairobi,Rangers Community Health Unit,708693.0,2020-07-15,67b8d2dd-26bc-4853-94cc-c82f106b5607
Fully-functional,Shauri Moyo Clinic,Pumwani,Kamukunji,Kamukunji,Nairobi,MOW community health unit,708643.0,2020-07-15,67b8d2dd-26bc-4853-94cc-c82f106b5607
Fully-functional,Jericho Health Centre,Harambee,Makadara,Makadara,Nairobi,Buruburu A Community Health  Unit,708647.0,2020-07-15,6ec27a6d-fb96-48b5-bb98-b15c9aac5dc2
Fully-functional,Babadogo Health Centre,Babandogo,Ruaraka,Ruaraka,Nairobi,Laundry Community Health Unit,708742.0,2020-07-01,b83d4bd0-304d-464e-9c1e-738a0b7c0723
Fully-functional,Pumwani Majengo Dispensary,Pumwani,Kamukunji,Kamukunji,Nairobi,Bondeni Community Health  Unit,708745.0,2020-07-15,c7d65295-94cc-46ec-a4e9-c50a8688193d
Fully-functional,Ofafa I Clinic,Maringo/Hamza,Makadara,Makadara,Nairobi,Kayole Ndogo Community Health Unit,708641.0,2020-07-15,f838d9be-964e-4090-9f90-385d44252750
Fully-functional,St Joseph Nursing Home (Eastleigh North),Eastleigh North,Kamukunji,Kamukunji,Nairobi,Galole Community Health Unit,708806.0,2020-07-15,2f80d6a6-d0bf-438f-8d0e-230db516d85a
Fully-functional,Babadogo Health Centre,Babandogo,Ruaraka,Ruaraka,Nairobi,Bosnia Community Health  Unit,708640.0,2020-07-01,b83d4bd0-304d-464e-9c1e-738a0b7c0723
Fully-functional,Maringo Clinic,Maringo/Hamza,Makadara,Makadara,Nairobi,Posta Community Health Unit,708739.0,2020-07-15,c39a0449-7236-4a00-b84e-b54645d68a89
Fully-functional,Pumwani Majengo Dispensary,Pumwani,Kamukunji,Kamukunji,Nairobi,Gikomba community health unit,708639.0,2020-07-15,c7d65295-94cc-46ec-a4e9-c50a8688193d
Fully-functional,Mbotela Dispensary,Makongeni,Makadara,Makadara,Nairobi,Hot Line Community Health Unit,708740.0,2020-07-15,9723903a-de72-4a44-aaad-c580a1a824de
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Madiaba Community Health Unit,708660.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Maandamano Community Health Unit,708661.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Kaloleni Dispensary,Makongeni,Makadara,Makadara,Nairobi,World Bank Makongeni Community Health Unit,708670.0,2020-07-15,b0b65fcb-e5b1-4984-b1eb-2beb294efd97
Fully-functional,Kware Dispensary,Kware,Embakasi South,Embakasi South,Nairobi,Wimasi Community Health Unit,708744.0,2020-07-01,3799f244-b288-4473-9cd8-dd55c4e0376c
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Jua Kali Community Health Unit,708669.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Matopeni Community Health Unit,708723.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Harmony Community Health Unit,708671.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Precious 46  Community Health Unit,708708.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Mutarakwa Community Health Unit,708674.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Muslim  Community Health Unit,708707.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Kabiro Community  Health Unit,708706.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Civil Servant Community Health Unit,708705.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Mahatma Area Community Health Unit,708645.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Riverbank Kariobangi south Community Health Unit,708702.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Maneno Community Health Unit,708698.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Kaloleni Dispensary,Makongeni,Makadara,Makadara,Nairobi,World Bank Kaloleni Community Health  Unit,708694.0,2020-07-15,b0b65fcb-e5b1-4984-b1eb-2beb294efd97
Fully-functional,Riruta Hospital,Kawangware,Dagoretti North,Dagoretti North,Nairobi,Dasa Community Health Unit,708695.0,2020-07-15,33761589-af7d-466b-b087-dec2c820362c
Fully-functional,Korogocho Health Centre,Korogocho,Ruaraka,Ruaraka,Nairobi,Naivasha Community Health Unit,708718.0,2020-07-01,68bb6c8f-c720-410d-bd3c-9ad6385521a1
Fully-functional,Kariobangi South Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Dayspring Community Health Unit,708696.0,2020-07-15,bc52dea1-7438-4b96-b204-148077b2b15d
Fully-functional,Kariobangi Health Centre,Kariobangi North,Embakasi North,Embakasi North,Nairobi,LandMark Community Health unit,708697.0,2020-06-15,8814cf6b-38a9-4cbd-b7c4-cafbe3005b0e
Fully-functional,Riruta Hospital,Kawangware,Dagoretti North,Dagoretti North,Nairobi,Kawangware Community Health Unit,708699.0,2020-07-15,33761589-af7d-466b-b087-dec2c820362c
Fully-functional,Riruta Hospital,Kawangware,Dagoretti North,Dagoretti North,Nairobi,Coast Community Health Unit,708704.0,2020-07-15,33761589-af7d-466b-b087-dec2c820362c
Fully-functional,Kariobangi Health Centre,Kariobangi North,Embakasi North,Embakasi North,Nairobi,Otunga  Community Health Unit,708700.0,2020-06-15,8814cf6b-38a9-4cbd-b7c4-cafbe3005b0e
Fully-functional,Umoja Health Centre,Umoja I,Embakasi West,Embakasi West,Nairobi,Innercore Msasa Community Health Unit,708701.0,2020-07-15,07cdcf2e-f3ff-4ad0-b64e-0099ed46f69d
Fully-functional,City Jacaranda SDA Church Clinic,Lower Savannah,Embakasi East,Embakasi East,Nairobi,Kwa Otieno Community Health Unit,708741.0,2020-07-01,169e5c9d-7d76-46d5-9833-323709580192
Fully-functional,Umoja Health Centre,Umoja I,Embakasi West,Embakasi West,Nairobi,Innercore Deliverance Community Health Unit,708703.0,2020-07-15,07cdcf2e-f3ff-4ad0-b64e-0099ed46f69d
Fully-functional,Lunga Lunga Health Centre,Viwandani,Makadara,Makadara,Nairobi,Woodcraft  Community  Health Unit,708949.0,2020-07-15,79bacb97-3158-47a1-b12d-a5e530aaec74
Fully-functional,Korogocho Health Centre,Korogocho,Ruaraka,Ruaraka,Nairobi,Ngomongo Central Community Health Unit,708715.0,2020-07-01,68bb6c8f-c720-410d-bd3c-9ad6385521a1
Fully-functional,Kariobangi Health Centre,Kariobangi North,Embakasi North,Embakasi North,Nairobi,Bakeries Community Health Unit,708710.0,2020-06-15,8814cf6b-38a9-4cbd-b7c4-cafbe3005b0e
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Huruma B Casanova Community Health Unit,708638.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Huruma B Madoya Community Health Unit,708636.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Umoja Health Centre,Umoja I,Embakasi West,Embakasi West,Nairobi,InnerCore Pewa Community Health Unit,708637.0,2020-07-15,07cdcf2e-f3ff-4ad0-b64e-0099ed46f69d
Fully-functional,Kariobangi Health Centre,Kariobangi North,Embakasi North,Embakasi North,Nairobi,Solai Community Health Unit,708635.0,2020-06-15,8814cf6b-38a9-4cbd-b7c4-cafbe3005b0e
Fully-functional,St Joseph Nursing Home (Eastleigh North),Eastleigh North,Kamukunji,Kamukunji,Nairobi,Muratina Comunity Health Unit,708709.0,2020-07-15,2f80d6a6-d0bf-438f-8d0e-230db516d85a
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Huruma One Witu Community Health Unit,708711.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Soweto Kayole PHC Health Centre,Lower Savannah,Embakasi East,Embakasi East,Nairobi,Bahati B Community Health Unit,708634.0,2020-07-01,91a06286-cfa1-4d00-8f86-bd8c288a5537
Fully-functional,Korogocho Health Centre,Korogocho,Ruaraka,Ruaraka,Nairobi,Kisumu Ndogo B Community Health Unit,708633.0,2020-07-01,68bb6c8f-c720-410d-bd3c-9ad6385521a1
Fully-functional,Kariobangi Health Centre,Kariobangi North,Embakasi North,Embakasi North,Nairobi,Kingsjunior Community Health Unit,708712.0,2020-06-15,8814cf6b-38a9-4cbd-b7c4-cafbe3005b0e
Fully-functional,Karura Health Centre (Kiambu Rd),Karura,Westlands,Westlands,Nairobi,Kambodia Community Health Unit,708713.0,2020-07-15,7dccf368-8e3c-40be-8303-f7ec038401dd
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Huruma CDF Community Health Unit,708714.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Soweto Kayole PHC Health Centre,Lower Savannah,Embakasi East,Embakasi East,Nairobi,Muoroto B Community Health Unit,708883.0,2020-07-01,91a06286-cfa1-4d00-8f86-bd8c288a5537
Fully-functional,Umoja Health Centre,Umoja I,Embakasi West,Embakasi West,Nairobi,Zone 1 Umoja Community Health Unit,708716.0,2020-07-15,07cdcf2e-f3ff-4ad0-b64e-0099ed46f69d
Fully-functional,St Joseph Nursing Home (Eastleigh North),Eastleigh North,Kamukunji,Kamukunji,Nairobi,Madina Community Health Unit,708717.0,2020-07-15,2f80d6a6-d0bf-438f-8d0e-230db516d85a
Fully-functional,Lunga Lunga Health Centre,Viwandani,Makadara,Makadara,Nairobi,Star of Hope  Community Health  unit,708890.0,2020-07-15,79bacb97-3158-47a1-b12d-a5e530aaec74
Fully-functional,Kasarani Health Centre,Kasarani,Kasarani,Kasarani,Nairobi,Mutirithia Community Health Unit,708719.0,2020-06-15,b0eb1db4-0194-4622-b53a-d61a8c540c01
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Tower Community Health Unit,708720.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Umoja Health Centre,Umoja I,Embakasi West,Embakasi West,Nairobi,Innercore Nabuto Community Health Unit,708721.0,2020-07-15,07cdcf2e-f3ff-4ad0-b64e-0099ed46f69d
Fully-functional,Maji Mazuri Dispensary (Clay City),Clay City,Kasarani,Kasarani,Nairobi,Muirigo Community Health unit,708722.0,2020-06-15,1ac1b168-6249-4e1e-a3e7-f50c00475d06
Fully-functional,Korogocho Health Centre,Korogocho,Ruaraka,Ruaraka,Nairobi,Highridge C Community Health Unit,708731.0,2020-07-01,68bb6c8f-c720-410d-bd3c-9ad6385521a1
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Huruma Inn Community Health Unit,708724.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Westlands Hospital,Parklands/Highridge,Westlands,Westlands,Nairobi,Waruku Lower Community Health Unit,708725.0,2020-07-15,e78f9641-ef3e-4361-a887-7745b1f98b7a
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Jahpost Community Health Unit,708726.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Kasarani Health Centre,Kasarani,Kasarani,Kasarani,Nairobi,Mradi Community Health Unit,708727.0,2020-06-15,b0eb1db4-0194-4622-b53a-d61a8c540c01
Fully-functional,Lunga Lunga Health Centre,Viwandani,Makadara,Makadara,Nairobi,Lungalunga Square Community Health Unit,708954.0,2020-07-15,79bacb97-3158-47a1-b12d-a5e530aaec74
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Richland Community Health Unity,708732.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Dandora I Health Centre,Dandora Area I,Embakasi North,Embakasi North,Nairobi,Kamwangaine 1 Community Health Unit,708733.0,2020-06-15,81d92f7d-73ae-47b4-b9de-531b31f9c98f
Fully-functional,Westlands Hospital,Parklands/Highridge,Westlands,Westlands,Nairobi,Waruku Central Community Health Unit,708736.0,2020-07-15,e78f9641-ef3e-4361-a887-7745b1f98b7a
Fully-functional,Karura Health Centre (Kiambu Rd),Karura,Westlands,Westlands,Nairobi,Area 72Community Health Units,708747.0,2020-07-15,7dccf368-8e3c-40be-8303-f7ec038401dd
Fully-functional,Mowlem Health Center,Mowlem,Embakasi West,Embakasi West,Nairobi,Bundalangi Community Health Unit,708746.0,2020-07-15,ff3d19bf-b95f-45a8-8233-2b28e452d2d8
Fully-functional,St Joseph Nursing Home (Eastleigh North),Eastleigh North,Kamukunji,Kamukunji,Nairobi,Gitondo Community Health Unit,708750.0,2020-07-15,2f80d6a6-d0bf-438f-8d0e-230db516d85a
Fully-functional,Kayole Soweto Dispensary,Lower Savannah,Embakasi East,Embakasi East,Nairobi,Muungano Community Health Unit,708748.0,2020-07-01,d7f91c2d-3f3a-4136-97b9-8ca5a90ef61b
Fully-functional,Gatwekira B Community Clinic,Sarang'ombe,Kibra,Kibra,Nairobi,Gatwekira K Community Health Unit,708749.0,2020-06-03,736f14ce-94bc-4430-aae2-7f732797210b
Fully-functional,Westlands Hospital,Parklands/Highridge,Westlands,Westlands,Nairobi,Waruku A Community Health Unit,708751.0,2020-07-15,e78f9641-ef3e-4361-a887-7745b1f98b7a
Fully-functional,Jerusalem Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Jerusalem Community Health Unit,708752.0,2020-07-15,20bfb78a-7109-4174-b23b-955765f4dc2e
Fully-functional,Dandora I Health Centre,Dandora Area I,Embakasi North,Embakasi North,Nairobi,Mtitu B Community Health Unit,708753.0,2020-06-15,81d92f7d-73ae-47b4-b9de-531b31f9c98f
Fully-functional,Lunga Lunga Health Centre,Viwandani,Makadara,Makadara,Nairobi,Cereal Board Community Health  Unit,708963.0,2020-07-15,79bacb97-3158-47a1-b12d-a5e530aaec74
Fully-functional,Gatwekira B Community Clinic,Sarang'ombe,Kibra,Kibra,Nairobi,Gatwekira J Community Health Unit,708757.0,2020-06-12,736f14ce-94bc-4430-aae2-7f732797210b
Fully-functional,Mji Wa Huruma Dispensary,Karura,Westlands,Westlands,Nairobi,Kwa River Community Health Unit,708822.0,2020-07-15,20194841-2674-44f2-98c8-e774c837e816
Fully-functional,Kayole Soweto Dispensary,Lower Savannah,Embakasi East,Embakasi East,Nairobi,Central B Community Health Unit,708824.0,2020-07-01,d7f91c2d-3f3a-4136-97b9-8ca5a90ef61b
Fully-functional,Gatwekira B Community Clinic,Sarang'ombe,Kibra,Kibra,Nairobi,Gatwekira I Community Health Unit,708761.0,2020-06-15,736f14ce-94bc-4430-aae2-7f732797210b
Fully-functional,Gatwekira B Community Clinic,Sarang'ombe,Kibra,Kibra,Nairobi,Gatwekira H Community  Health Unit,708770.0,2020-06-15,736f14ce-94bc-4430-aae2-7f732797210b
Fully-functional,Dandora I Health Centre,Dandora Area I,Embakasi North,Embakasi North,Nairobi,Kwa Mbao C Community Health Unit,708768.0,2020-06-15,81d92f7d-73ae-47b4-b9de-531b31f9c98f
Fully-functional,Westlands Hospital,Parklands/Highridge,Westlands,Westlands,Nairobi,Kijiji Njoroge Community Health Unit,708767.0,2020-07-15,e78f9641-ef3e-4361-a887-7745b1f98b7a
Fully-functional,Gatwekira B Community Clinic,Sarang'ombe,Kibra,Kibra,Nairobi,Gatwekira G Community Health Unit,708765.0,2020-06-15,736f14ce-94bc-4430-aae2-7f732797210b
Fully-functional,Kangemi Health Centre,Kangemi,Westlands,Westlands,Nairobi,Pastoral Centre Community Health Unit,708766.0,2020-07-15,904b4eac-c1cc-4f0e-9512-c4b61a040ac8
Fully-functional,Biafra Lions Dispensary,Eastleigh South,Kamukunji,Kamukunji,Nairobi,Kanuku Community Health  Unit,708686.0,2020-07-15,abcdc2bd-4113-4d12-aede-66017de666fd
Fully-functional,Jerusalem Dispensary,Kariobangi South,Embakasi West,Embakasi West,Nairobi,Mabatini Community Health Unit,708826.0,2020-07-15,20bfb78a-7109-4174-b23b-955765f4dc2e
Fully-functional,Westlands Hospital,Parklands/Highridge,Westlands,Westlands,Nairobi,Kihingo Community Health Unit,708828.0,2020-07-15,e78f9641-ef3e-4361-a887-7745b1f98b7a
Fully-functional,Kiamaiko Dispensary,Kiamaiko,Mathare,Mathare,Nairobi,Ngundu Community Health Unit,708830.0,2020-07-15,ee972849-1ab7-4ce1-9df6-ea2d0c19f8fd
Fully-functional,Kayole Soweto Dispensary,Lower Savannah,Embakasi East,Embakasi East,Nairobi,Shauri Yako B Community Unit,708775.0,2020-07-01,d7f91c2d-3f3a-4136-97b9-8ca5a90ef61b
Fully-functional,Lower Kabete Dispensary (Kabete),Kitisuru,Westlands,Westlands,Nairobi,Biafra Community Health Unit,708776.0,2020-07-15,4d58cb8c-41dc-49a0-b28a-05896a538f42
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Sokoni Community Health Unit,708778.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Madoya Community Health Unit,708833.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Lower Kabete Dispensary (Kabete),Kitisuru,Westlands,Westlands,Nairobi,Water Front Community Health Unit,708780.0,2020-07-15,4d58cb8c-41dc-49a0-b28a-05896a538f42
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Kibichoi A Community Health Unit,708834.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Lower Kabete Dispensary (Kabete),Kitisuru,Westlands,Westlands,Nairobi,Dam Community Health Unit,708835.0,2020-07-15,4d58cb8c-41dc-49a0-b28a-05896a538f42
Fully-functional,Kibera Community Health Centre - Amref,Laini Saba,Kibra,Kibra,Nairobi,Laini Saba Area 8 Community Health Unit,708836.0,2020-06-15,e5eb4f0d-85e1-464b-ad58-fa7843ca5c3b
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Stage 2 community Health unit,708785.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Kangemi Health Centre,Kangemi,Westlands,Westlands,Nairobi,Embassy Community Health Unit,708837.0,2020-07-15,904b4eac-c1cc-4f0e-9512-c4b61a040ac8
Fully-functional,Lower Kabete Dispensary (Kabete),Kitisuru,Westlands,Westlands,Nairobi,Jasho Community Health Unit,708839.0,2020-07-15,4d58cb8c-41dc-49a0-b28a-05896a538f42
Fully-functional,Kibera Community Health Centre - Amref,Laini Saba,Kibra,Kibra,Nairobi,Laini Saba Area 7 Community Health Unit,708787.0,2020-07-15,e5eb4f0d-85e1-464b-ad58-fa7843ca5c3b
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Tazama Community Health Unit,708840.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Mbuthia A Community Health Unit,708789.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Dandora II Health Centre,Dandora Area III,Embakasi North,Embakasi North,Nairobi,Tutende Community Health Unit,708894.0,2020-06-15,d97b5fe2-f023-44a2-9e9a-726dac5c69cd
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Kibichoi B Community Health Unit,708842.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Lower Kabete Dispensary (Kabete),Kitisuru,Westlands,Westlands,Nairobi,Kwa Changaa Community Health Unit,708843.0,2020-07-15,4d58cb8c-41dc-49a0-b28a-05896a538f42
Fully-functional,Mowlem Health Center,Mowlem,Embakasi West,Embakasi West,Nairobi,Bosnia Community Health Unit,708844.0,2020-07-15,ff3d19bf-b95f-45a8-8233-2b28e452d2d8
Fully-functional,Biafra Lions Dispensary,Eastleigh South,Kamukunji,Kamukunji,Nairobi,California Estate Community Health Unit,708847.0,2020-07-15,abcdc2bd-4113-4d12-aede-66017de666fd
Fully-functional,Ushirika Dispensary (Dandora),Dandora Area Iv,Embakasi North,Embakasi North,Nairobi,Gracious Community Health Unit,708848.0,2020-06-15,20e5c58c-1fcf-4128-964d-6a9c688c35b5
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Ngei 2B Community Health Unit,708849.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Mowlem Health Center,Mowlem,Embakasi West,Embakasi West,Nairobi,KangurueM Community Health Unit,708805.0,2020-07-15,ff3d19bf-b95f-45a8-8233-2b28e452d2d8
Fully-functional,Huruma Lions Health Centre,Ngei,Mathare,Mathare,Nairobi,Mbuthia B Community Health Unit,708812.0,2020-07-15,4b34078c-5f24-4281-b3da-2046e6a549cf
Fully-functional,Kangemi Health Centre,Kangemi,Westlands,Westlands,Nairobi,Shell Community Health Unit,708814.0,2020-07-15,904b4eac-c1cc-4f0e-9512-c4b61a040ac8
Fully-functional,Gatina Dispensary(Dagoretti),Gatina,Dagoretti North,Dagoretti North,Nairobi,Chega Community Health Unit,708815.0,2020-07-15,3b3c45cd-a601-4155-bb23-b7a901b2f313
Fully-functional,Kangemi Health Centre,Kangemi,Westlands,Westlands,Nairobi,Arizona Community Health Unit,708821.0,2020-07-15,904b4eac-c1cc-4f0e-9512-c4b61a040ac8
Fully-functional,Ushirika Dispensary (Dandora),Dandora Area Iv,Embakasi North,Embakasi North,Nairobi,Jirani Community Health Unit,708823.0,2020-06-15,20e5c58c-1fcf-4128-964d-6a9c688c35b5
Fully-functional,Gichagi Dispensary,Mountain View,Westlands,Westlands,Nairobi,Sudan Community Health Unit,709014.0,2020-07-15,44185c3b-11a5-474d-a9d1-64ed61ff3097
Fully-functional,Mowlem Health Center,Mowlem,Embakasi West,Embakasi West,Nairobi,Sector Community Health Unit,708825.0,2020-07-15,ff3d19bf-b95f-45a8-8233-2b28e452d2d8
